CreditScore,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,Exited,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_Yes,IsActiveMember_Yes,Balance_v_Sal
573,52.0,8,178229.04,0.0,2,0,0,0,1,1,1,0.0
568,26.0,1,22095.73,112930.28,2,0,1,0,1,0,0,5.110954922059602
602,26.0,8,197861.16,113674.2,1,1,1,0,0,0,0,0.5745149780785678
603,44.0,9,138328.24,0.0,1,0,0,0,1,0,0,0.0
687,38.0,0,137276.83,144450.58,1,0,0,0,1,1,1,1.052257544117241
741,52.0,1,21834.4,171236.3,2,1,0,0,1,0,0,7.842500824387204
469,37.0,9,119890.86,96776.49,1,0,0,1,1,1,1,0.8072049028591505
477,58.0,8,24564.7,145984.92,1,0,1,0,0,1,1,5.942874124251467
737,43.0,8,10209.8,96353.8,1,0,1,0,1,0,0,9.437383690180024
835,25.0,7,83449.65,0.0,2,0,0,0,1,1,1,0.0
717,33.0,0,81508.1,115777.23,1,0,1,0,0,1,1,1.420438336803336
562,51.0,7,32626.21,122822.0,2,0,0,0,0,0,0,3.764519384874921
758,61.0,2,43982.41,0.0,2,0,0,1,1,1,1,0.0
408,40.0,3,124874.23,0.0,2,0,0,0,1,0,0,0.0
650,32.0,4,118324.75,79450.09,1,0,0,1,0,1,1,0.6714579156093716
582,33.0,2,22113.93,122394.0,1,0,1,0,1,1,1,5.534701430274945
706,43.0,1,31962.77,0.0,2,0,0,1,0,0,0,0.0
567,41.0,0,105746.94,134378.89,1,0,1,0,1,1,1,1.2707591349688228
720,29.0,2,39925.52,0.0,2,0,0,0,1,0,0,0.0
631,31.0,2,127630.88,88161.85,2,0,0,1,0,0,0,0.690756421956818
623,41.0,2,28778.98,142412.13,1,0,0,1,1,0,0,4.948477326159579
514,35.0,3,10008.68,121030.9,1,0,0,0,1,0,0,12.092593628730262
650,35.0,3,24482.16,165982.43,2,0,1,0,0,1,1,6.779729811421868
673,35.0,6,98618.79,0.0,2,0,0,1,0,0,0,0.0
504,32.0,8,16281.94,206663.75,1,0,0,0,0,0,0,12.692821002902603
723,37.0,3,121239.65,94661.53,2,0,1,0,1,0,0,0.7807802975346761
645,25.0,0,42669.37,174400.36,1,0,0,0,1,0,0,4.087249471927989
664,41.0,7,164924.11,123428.69,1,0,0,1,1,1,1,0.7483968838758628
760,43.0,6,157337.29,175735.5,1,0,0,1,1,1,1,1.1169348347108303
766,36.0,5,153831.6,78381.13,1,0,0,1,1,1,1,0.5095255461166627
634,37.0,5,168781.8,115345.86,2,0,0,0,1,0,0,0.6834022388669869
640,31.0,10,168469.65,118613.34,1,0,1,0,0,0,0,0.7040635509125828
784,28.0,2,170829.87,109960.06,2,0,1,0,1,1,1,0.6436816933713057
547,42.0,1,86207.49,142703.4,1,1,1,0,0,0,0,1.655348044584061
608,40.0,8,61164.45,121729.42,1,0,1,0,0,0,0,1.9901988818668361
547,35.0,4,133287.73,0.0,1,0,0,0,0,1,1,0.0
612,43.0,4,77128.23,139496.35,2,0,0,0,0,1,1,1.8086289546642003
573,28.0,8,77660.03,0.0,2,0,0,1,1,0,0,0.0
615,32.0,5,56897.1,138521.83,1,0,0,1,1,1,1,2.4346026423139313
710,33.0,2,72945.32,0.0,2,0,0,0,0,0,0,0.0
674,38.0,10,45418.12,83727.68,1,0,1,0,0,0,0,1.843486256146225
702,38.0,9,158527.45,0.0,2,0,0,1,0,1,1,0.0
616,37.0,9,111312.96,0.0,1,0,0,0,1,0,0,0.0
688,32.0,6,138759.15,124179.3,1,0,0,1,1,1,1,0.8949269291430512
605,36.0,7,190588.59,128829.25,1,0,0,0,1,0,0,0.675954683331253
676,33.0,6,79099.64,171490.78,1,0,0,0,1,0,0,2.1680348987681866
708,33.0,3,138613.21,0.0,2,0,0,1,1,0,0,0.0
745,38.0,7,194230.82,0.0,2,0,0,1,0,1,1,0.0
661,20.0,8,110252.53,0.0,1,0,0,1,1,0,0,0.0
726,31.0,9,106117.3,0.0,2,0,0,0,1,1,1,0.0
475,40.0,7,169642.13,160818.08,1,1,0,0,1,1,1,0.9479843244128093
751,54.0,9,116179.92,156367.6,2,0,1,0,1,1,1,1.345909000453779
645,59.0,8,91.75,121669.93,2,1,1,0,0,0,0,1326.1027792915531
775,42.0,6,187839.9,133970.22,2,0,0,0,1,1,1,0.7132149239857986
540,41.0,3,121098.65,0.0,2,0,0,0,1,0,0,0.0
591,34.0,3,30972.06,96127.27,1,0,0,0,0,0,0,3.1036769914561706
596,60.0,7,30314.04,121907.97,1,0,0,1,1,1,1,4.02150191792318
573,41.0,5,14479.29,0.0,2,0,0,1,1,1,1,0.0
577,31.0,6,196395.25,0.0,1,0,0,1,1,1,1,0.0
830,40.0,8,19512.38,77701.64,1,0,1,0,0,1,1,3.982171318926753
663,67.0,9,72318.77,0.0,3,0,0,0,1,1,1,0.0
421,34.0,2,96615.23,0.0,2,0,0,0,1,1,1,0.0
718,34.0,5,30772.22,113922.44,2,0,0,1,1,0,0,3.7021196390770634
655,61.0,2,161217.18,183997.7,2,0,1,0,0,1,1,1.1413033027869612
712,23.0,2,66795.78,0.0,2,0,0,0,1,1,1,0.0
663,28.0,4,123969.64,0.0,2,0,0,0,1,1,1,0.0
640,47.0,6,13783.77,89799.46,2,1,0,0,0,1,1,6.514869299183025
577,29.0,2,168924.41,0.0,1,0,0,1,1,1,1,0.0
546,36.0,7,134778.01,85660.96,1,0,0,1,0,0,0,0.6355707433282328
802,37.0,9,119782.89,115569.21,1,0,1,0,1,1,1,0.9648223548455043
590,45.0,2,52167.97,81828.22,1,0,0,0,0,0,0,1.568552887911874
594,18.0,1,167689.56,132694.73,1,0,1,0,1,0,0,0.7913118145220251
577,51.0,2,140800.66,108867.0,1,1,0,1,1,0,0,0.7731995006273408
541,39.0,7,19823.02,0.0,2,0,0,0,1,0,0,0.0
781,27.0,5,72969.9,0.0,2,0,0,0,0,0,0,0.0
806,34.0,2,143711.02,96152.68,2,0,1,0,1,0,0,0.6690696371092488
723,49.0,0,180862.26,153855.52,1,1,1,0,0,1,1,0.8506778583879245
535,45.0,2,125658.28,0.0,2,0,0,0,1,0,0,0.0
768,36.0,3,125870.5,141334.95,1,0,0,0,0,1,1,1.1228600029395293
653,41.0,1,15126.32,104584.11,1,1,1,0,1,0,0,6.91404849295797
803,50.0,8,22457.25,98173.02,1,1,1,0,0,0,0,4.3715512807667904
545,44.0,1,82614.89,0.0,2,0,0,1,0,1,1,0.0
581,38.0,3,32919.42,135157.05,1,0,1,0,0,1,1,4.105693538950565
513,49.0,5,126223.84,171601.27,1,0,1,0,0,0,0,1.359499679299885
731,29.0,5,112010.02,179539.2,1,0,0,0,1,0,0,1.602885170451715
727,39.0,5,180962.32,80615.46,2,0,1,0,1,0,0,0.4454820207875319
560,47.0,1,128882.66,0.0,1,1,0,1,1,0,0,0.0
766,27.0,5,177614.17,126285.73,1,1,1,0,1,0,0,0.7110115707547432
630,23.0,4,174570.55,137964.51,1,0,1,0,0,1,1,0.7903080445126628
652,41.0,9,178373.93,159434.03,1,0,1,0,1,0,0,0.8938191248014775
729,40.0,5,103396.08,113574.61,2,0,1,0,1,0,0,1.098442126626077
629,33.0,6,59129.72,0.0,2,0,0,0,0,1,1,0.0
667,33.0,9,683.37,124573.33,2,0,1,0,1,0,0,182.29265258937326
671,31.0,6,145567.34,105864.6,2,0,1,0,0,0,0,0.7272551658909203
768,47.0,5,48137.08,104552.61,1,1,1,0,0,0,0,2.1719765719067294
732,35.0,3,90876.95,0.0,2,0,0,0,0,0,0,0.0
546,30.0,5,198543.09,0.0,2,0,0,0,0,1,1,0.0
630,55.0,2,106202.07,0.0,1,1,0,0,1,1,1,0.0
765,46.0,8,166896.01,119492.88,2,1,1,0,0,1,1,0.7159720594878212
704,33.0,0,74804.36,130499.09,2,0,0,0,0,1,1,1.744538553635109
470,48.0,6,116971.05,140576.11,1,0,0,1,0,1,1,1.2018025827758234
688,34.0,9,163783.0,91025.58,2,0,1,0,0,1,1,0.5557694021968091
685,33.0,1,70221.13,0.0,3,1,0,0,0,1,1,0.0
567,38.0,1,107841.77,125877.65,2,0,0,0,0,1,1,1.1672439167124202
720,64.0,3,79623.28,45752.78,2,1,0,1,1,0,0,0.5746156149307087
609,39.0,3,138399.67,121778.71,1,0,0,0,1,1,1,0.8799060720303741
521,49.0,2,182765.14,127948.57,1,0,1,0,0,1,1,0.7000709763360781
556,30.0,7,186648.19,0.0,2,0,0,0,0,1,1,0.0
662,30.0,5,149587.92,115286.68,2,0,1,0,1,1,1,0.7706951203011579
704,41.0,9,129050.67,62078.21,2,0,1,0,1,0,0,0.4810374870583779
750,38.0,1,47764.99,0.0,2,0,0,0,0,0,0,0.0
619,32.0,4,172792.43,175406.13,2,1,0,1,0,1,1,1.015126241352124
468,26.0,1,64436.16,131643.25,1,0,0,1,1,0,0,2.043002717728679
435,44.0,3,167461.5,151739.65,1,0,1,0,1,0,0,0.9061166297925194
529,43.0,6,98348.66,93616.35,2,0,0,0,1,0,0,0.9518823133940005
702,60.0,5,41536.59,138597.54,2,1,1,0,0,1,1,3.3367577839201537
608,41.0,5,72462.25,0.0,2,0,0,0,0,1,1,0.0
576,40.0,9,112465.19,0.0,2,1,0,0,1,0,0,0.0
666,27.0,1,64511.44,85225.21,1,0,0,0,0,1,1,1.321086771586559
730,36.0,8,91830.75,148749.29,2,0,0,0,0,0,0,1.6198200493843293
647,52.0,7,190806.36,130013.12,1,1,1,0,1,1,1,0.6813877692546517
516,27.0,1,112311.15,0.0,1,0,0,1,0,1,1,0.0
711,81.0,6,72276.24,0.0,2,0,0,0,0,1,1,0.0
736,54.0,7,84920.49,111729.47,2,0,0,0,1,1,1,1.3156950695880345
768,36.0,5,17348.56,180169.44,2,0,0,0,0,0,0,10.385267710980045
427,40.0,8,82870.75,0.0,2,0,0,1,1,1,1,0.0
686,47.0,6,32080.69,0.0,1,1,0,1,0,0,0,0.0
690,42.0,5,120512.08,0.0,2,0,0,0,0,1,1,0.0
647,29.0,2,179032.68,0.0,2,0,0,1,0,0,0,0.0
714,35.0,3,95623.28,0.0,2,0,0,0,1,1,1,0.0
736,36.0,8,110035.88,103914.17,1,1,1,0,0,1,1,0.9443662376308527
608,34.0,4,168822.01,88772.87,1,0,0,0,0,1,1,0.5258370635440248
809,39.0,5,77705.75,0.0,1,0,0,0,0,0,0,0.0
745,40.0,6,49815.62,131184.67,1,0,0,0,0,1,1,2.63340434185101
781,38.0,2,65632.33,117810.79,1,1,0,0,1,1,1,1.7950115438534635
527,31.0,4,169361.89,0.0,1,0,0,0,1,0,0,0.0
595,32.0,0,4721.3,92466.21,1,0,1,0,0,0,0,19.584904581365304
850,38.0,2,23974.85,102741.15,2,0,1,0,0,1,1,4.285371962702582
569,37.0,9,199929.17,178755.84,1,0,0,0,1,0,0,0.8940958440431678
728,43.0,7,40023.7,0.0,2,0,0,0,1,0,0,0.0
473,32.0,5,72946.95,146602.25,2,0,1,0,0,1,1,2.0097104813840745
738,29.0,2,170421.13,0.0,2,0,0,0,1,1,1,0.0
659,35.0,6,58879.11,0.0,2,0,0,0,1,1,1,0.0
597,38.0,6,25059.05,115702.67,2,0,0,1,1,1,1,4.617200971305776
445,61.0,2,29909.84,137655.31,1,0,1,0,0,1,1,4.60234190487144
671,29.0,3,158043.11,0.0,2,0,0,0,0,0,0,0.0
656,34.0,6,14032.62,59877.33,1,1,0,1,0,0,0,4.267010009534927
658,31.0,5,49809.88,100082.14,1,0,0,0,1,1,1,2.0092828972886503
698,52.0,10,28806.32,107304.39,3,1,1,0,1,0,0,3.725029437984442
655,38.0,9,90490.33,0.0,1,0,0,1,1,1,1,0.0
772,41.0,10,75825.57,96032.22,1,0,0,1,1,1,1,1.2664886000856965
681,33.0,10,158336.36,0.0,1,0,0,1,1,0,0,0.0
688,29.0,9,143454.95,144553.5,2,0,1,0,1,0,0,1.0076578047672806
633,40.0,5,117279.49,86172.81,2,0,1,0,1,1,1,0.7347645355551938
735,73.0,9,114283.33,0.0,1,0,0,0,1,1,1,0.0
521,29.0,2,994.86,87212.8,1,0,1,0,0,1,1,87.66338982369379
541,36.0,5,124795.84,0.0,2,0,0,0,1,0,0,0.0
612,36.0,2,77592.8,130700.92,2,0,1,0,0,0,0,1.6844464950356217
562,62.0,3,105986.01,0.0,2,0,0,0,1,0,0,0.0
703,32.0,6,33606.52,0.0,2,0,0,0,0,0,0,0.0
710,23.0,6,134188.11,0.0,2,0,0,1,1,1,1,0.0
731,40.0,5,159718.27,171325.98,1,1,0,1,0,1,1,1.072676156584967
703,58.0,4,85148.78,92930.92,1,0,0,1,1,1,1,1.0913946154014185
618,40.0,0,119059.13,0.0,1,0,0,0,0,0,0,0.0
689,29.0,1,122998.26,77556.79,2,0,0,0,0,1,1,0.630551928132967
718,33.0,7,117841.06,102874.28,1,0,0,0,1,0,0,0.8729918077790543
608,37.0,5,160593.41,146093.39,2,0,0,0,1,0,0,0.9097097446277529
749,34.0,2,174189.04,0.0,1,1,0,1,1,0,0,0.0
753,51.0,4,68260.27,79811.72,2,1,0,1,1,1,1,1.1692265500854304
630,39.0,10,58854.88,105473.74,1,1,0,1,1,0,0,1.7920984632030514
693,43.0,1,87994.95,121927.92,1,1,1,0,0,0,0,1.385624061380795
838,40.0,6,150659.35,61671.19,1,1,0,1,0,1,1,0.40934193596348317
756,39.0,5,109098.39,149363.12,2,0,1,0,0,1,1,1.3690680494918395
775,27.0,4,104112.0,152309.37,1,0,0,0,0,0,0,1.4629377017058551
635,33.0,5,122949.71,0.0,2,0,0,0,0,0,0,0.0
705,36.0,1,21807.16,111629.29,1,0,0,1,1,1,1,5.1189283703150705
481,40.0,3,32319.93,0.0,1,0,0,0,1,1,1,0.0
727,49.0,7,190457.87,96296.78,1,1,0,1,0,0,0,0.5056067255188772
595,20.0,4,177738.98,95830.43,1,0,0,0,1,0,0,0.5391638345173354
535,38.0,0,80425.65,135919.33,1,0,0,0,0,0,0,1.6899997699738827
578,59.0,10,9445.42,185966.64,1,1,0,0,1,0,0,19.688551700189088
597,29.0,5,174825.57,0.0,2,0,0,0,0,1,1,0.0
449,21.0,7,175743.92,0.0,2,0,0,0,0,0,0,0.0
850,43.0,8,54949.73,92244.83,2,0,1,0,0,0,0,1.6787130710196392
494,35.0,9,183752.91,112727.06,2,0,0,0,0,0,0,0.6134708832638351
676,34.0,8,46038.28,100359.54,1,0,0,0,0,0,0,2.179915061987546
818,43.0,10,78941.59,105301.5,1,0,1,0,1,1,1,1.333916633804817
712,45.0,6,198398.68,112994.65,1,0,0,1,1,0,0,0.5695332751205804
672,40.0,4,188892.19,89025.88,2,0,1,0,1,0,0,0.4713052456006784
636,35.0,9,169286.74,95478.17,1,0,0,0,1,0,0,0.5640026501780352
698,37.0,8,145004.39,0.0,2,0,0,0,1,0,0,0.0
597,43.0,7,55809.92,119127.46,2,0,1,0,0,0,0,2.1345212464020733
717,28.0,4,54272.12,128206.79,1,0,0,0,1,1,1,2.3622955948652824
614,49.0,1,192440.54,0.0,2,0,0,0,1,0,0,0.0
708,23.0,4,103697.57,71433.08,1,0,1,0,0,0,0,0.6888597293070609
507,36.0,9,119110.03,118214.32,3,1,1,0,1,0,0,0.992479978386371
581,27.0,5,194681.6,102258.11,2,0,0,0,0,0,0,0.5252582164929813
579,39.0,2,158948.63,151963.26,2,0,0,1,0,0,0,0.9560526567608667
504,46.0,2,165122.55,163764.84,1,1,0,1,0,1,1,0.9917775615747214
737,32.0,7,189402.71,128551.36,2,0,0,0,0,1,1,0.6787197501028365
540,31.0,10,158027.57,118158.74,1,0,0,1,0,1,1,0.7477096559796497
609,32.0,7,3815.48,118520.41,1,0,0,0,1,0,0,31.063040561082747
778,24.0,4,162809.2,0.0,2,0,0,0,1,1,1,0.0
621,40.0,10,89519.47,163823.37,1,0,0,0,1,0,0,1.8300306067495706
665,63.0,7,25165.36,104469.58,1,1,1,0,1,1,1,4.15132467804951
608,47.0,6,126012.57,0.0,1,0,0,0,0,1,1,0.0
680,36.0,7,20109.21,0.0,2,0,0,1,1,0,0,0.0
663,46.0,2,58257.23,141726.88,1,0,1,0,0,1,1,2.4327775282140944
627,35.0,2,172269.21,137852.96,1,1,1,0,0,1,1,0.8002182165925066
607,26.0,1,29818.2,0.0,1,0,0,0,1,0,0,0.0
681,43.0,8,114659.81,154100.3,1,0,0,0,0,0,0,1.3439783303321364
766,45.0,6,147184.74,0.0,2,0,0,0,0,0,0,0.0
694,30.0,2,15039.41,0.0,3,0,0,0,1,1,1,0.0
411,54.0,9,76621.49,0.0,1,0,0,0,0,1,1,0.0
742,39.0,8,92985.78,140004.96,1,0,0,0,1,1,1,1.5056598976746767
673,43.0,8,6009.27,127132.96,1,1,0,1,1,1,1,21.156140429702777
529,61.0,1,191370.97,0.0,2,0,0,0,1,1,1,0.0
519,38.0,7,188225.67,125328.56,1,0,0,0,0,0,0,0.6658420182539395
573,35.0,9,11743.89,0.0,2,0,0,0,1,0,0,0.0
453,28.0,3,136846.75,139986.65,1,0,1,0,0,0,0,1.022944644282747
798,39.0,6,164248.33,119787.76,1,0,1,0,0,1,1,0.7293088459407776
693,34.0,10,154631.35,107556.06,2,0,0,1,0,0,0,0.6955643858764733
637,44.0,2,149665.65,0.0,2,0,0,0,0,0,0,0.0
672,47.0,1,91574.92,0.0,1,0,0,0,1,0,0,0.0
597,28.0,0,127233.39,142705.95,1,0,0,0,0,0,0,1.1216077006200968
543,42.0,7,56650.47,0.0,1,0,0,0,1,1,1,0.0
695,56.0,4,84644.76,0.0,2,0,0,1,0,0,0,0.0
584,35.0,6,148238.16,161613.94,2,0,0,0,1,1,1,1.0902316920285573
652,58.0,3,193502.9,116353.2,2,0,1,0,0,1,1,0.6012995154077794
601,38.0,4,38020.05,60013.81,1,0,0,0,1,1,1,1.5784779346686812
628,28.0,4,176750.81,0.0,2,0,0,1,1,1,1,0.0
607,32.0,9,176580.63,144272.07,2,0,1,0,1,0,0,0.8170322531978734
646,46.0,8,133059.15,0.0,2,0,0,0,0,0,0,0.0
572,30.0,6,100843.82,117696.67,1,0,0,0,1,0,0,1.1671183221738326
801,58.0,1,30484.19,79954.61,2,0,0,1,1,1,1,2.6228221907815166
597,26.0,8,42330.58,149989.39,1,0,0,0,0,0,0,3.543286909841538
613,40.0,7,193309.58,124339.9,1,0,0,0,1,0,0,0.6432164406958
529,29.0,4,112813.79,135759.4,1,1,1,0,1,0,0,1.2033936631328492
794,37.0,9,68008.85,0.0,2,0,0,1,0,0,0,0.0
557,34.0,3,132673.22,83074.0,1,0,0,0,1,0,0,0.6261549994791714
499,28.0,4,22001.91,141792.61,1,0,0,0,0,1,1,6.444559131457223
544,26.0,6,100200.4,0.0,1,1,0,0,0,0,0,0.0
739,30.0,6,122604.44,0.0,1,0,0,0,0,0,0,0.0
458,43.0,1,100564.37,106870.12,2,0,1,0,0,0,0,1.0627036195821642
528,31.0,9,5419.31,120962.59,1,0,0,0,1,0,0,22.32066259357741
773,51.0,4,123587.83,0.0,2,1,0,1,1,0,0,0.0
646,30.0,5,13935.32,0.0,2,0,0,0,0,0,0,0.0
564,31.0,0,87060.77,110527.17,1,0,0,0,1,1,1,1.2695404600717406
624,52.0,0,4859.59,133723.43,1,1,1,0,0,0,0,27.517430482818508
682,52.0,5,21085.17,112670.48,1,1,0,0,0,0,0,5.343588882612756
726,44.0,2,26733.86,0.0,2,0,0,0,0,1,1,0.0
560,24.0,1,89734.7,116084.32,1,0,0,0,1,0,0,1.2936391384826607
382,36.0,0,179540.73,0.0,1,1,0,1,1,1,1,0.0
457,38.0,6,173219.09,0.0,2,0,0,1,0,0,0,0.0
673,37.0,10,37411.35,0.0,2,0,0,0,0,1,1,0.0
584,40.0,4,80852.11,82441.75,1,0,0,0,0,0,0,1.0196610824380465
629,39.0,10,43174.49,0.0,2,1,0,0,0,1,1,0.0
584,37.0,10,70927.11,134171.8,4,1,1,0,0,1,1,1.8916857038162134
724,30.0,10,54265.55,0.0,2,0,0,0,1,1,1,0.0
644,31.0,5,41872.17,0.0,2,0,0,0,1,1,1,0.0
676,48.0,2,15068.53,124442.38,1,1,1,0,0,0,0,8.258428658933552
499,31.0,4,25950.49,0.0,1,0,0,0,1,0,0,0.0
598,60.0,4,197727.14,0.0,1,1,0,0,1,0,0,0.0
655,37.0,4,79555.08,108862.76,1,1,1,0,0,0,0,1.3683948278350042
559,28.0,3,15607.27,141099.43,1,0,0,0,1,1,1,9.0406220947033
543,67.0,0,134612.48,128843.67,1,0,0,0,0,1,1,0.9571450581699408
679,39.0,0,159830.58,86843.61,1,0,0,0,1,1,1,0.5433479000076206
594,32.0,4,162961.79,120074.97,2,0,1,0,0,1,1,0.736828983039521
586,27.0,5,192427.16,130231.8,2,0,0,0,1,1,1,0.6767849195508576
776,31.0,5,92647.94,0.0,2,0,0,0,0,0,0,0.0
699,39.0,2,180022.39,109724.38,1,0,0,0,1,1,1,0.609504073354431
847,35.0,5,183584.14,111743.43,1,0,1,0,0,1,1,0.6086769260133255
582,35.0,8,28750.67,121309.17,2,0,1,0,1,1,1,4.219351062079597
648,38.0,10,74846.67,82697.28,1,0,0,0,1,0,0,1.104889235553165
618,49.0,9,89729.3,44301.43,3,1,0,0,0,1,1,0.4937231205414508
543,31.0,4,61843.73,138317.94,1,0,0,0,0,0,0,2.236571759174293
642,49.0,4,24770.22,120688.61,1,1,1,0,1,0,0,4.87232693129088
462,27.0,4,80587.27,176913.52,1,0,0,0,1,0,0,2.1953035510447245
640,47.0,6,116286.25,89047.14,1,0,0,1,1,0,0,0.7657581184361866
740,40.0,4,129333.69,114318.78,2,1,1,0,1,0,0,0.8839056552086312
773,50.0,4,129372.94,0.0,2,0,0,0,0,0,0,0.0
583,32.0,7,18149.03,94753.55,2,0,1,0,0,1,1,5.220860288401089
589,46.0,10,168369.37,0.0,2,0,0,1,0,1,1,0.0
509,35.0,8,67431.28,0.0,2,0,0,0,1,1,1,0.0
612,32.0,9,177092.16,106520.73,2,0,1,0,1,0,0,0.6014988467021917
505,37.0,0,93736.69,134006.39,1,0,0,1,1,1,1,1.429604459043732
546,25.0,3,131647.31,132837.7,1,0,1,0,0,0,0,1.0090422660364273
681,41.0,0,175722.31,120549.29,2,0,0,0,0,0,0,0.6860215416016326
762,20.0,1,85606.83,139432.55,1,0,0,0,1,1,1,1.628754972003986
786,29.0,7,64945.57,80895.44,2,0,0,1,1,0,0,1.2455882672213054
629,34.0,6,190347.72,0.0,2,0,0,1,1,0,0,0.0
787,39.0,7,100791.36,171646.76,1,0,0,1,0,1,1,1.7029908119108623
713,42.0,0,167873.49,109121.71,1,0,0,1,1,1,1,0.6500234789900419
541,39.0,6,25289.23,109844.81,1,0,0,0,0,0,0,4.3435411042566345
451,31.0,7,20388.77,140931.82,1,0,0,0,0,1,1,6.912227662580921
644,49.0,10,145089.64,0.0,2,0,0,1,1,1,1,0.0
686,32.0,6,179093.26,0.0,2,0,0,0,1,1,1,0.0
847,41.0,3,16025.17,101543.51,4,1,1,0,0,0,0,6.336501266445223
765,37.0,7,9087.81,102708.77,1,0,1,0,1,0,0,11.3018174895822
678,37.0,8,21472.42,149000.91,2,0,1,0,0,1,1,6.939176394649509
539,20.0,0,146752.67,83459.86,1,0,0,0,1,1,1,0.5687110156155932
800,40.0,3,132562.23,75893.11,2,0,0,0,0,0,0,0.5725093037436078
799,39.0,7,139537.43,167395.6,2,0,1,0,0,1,1,1.1996465751160819
629,61.0,6,133672.61,0.0,2,0,0,0,0,1,1,0.0
734,52.0,6,38984.37,71283.09,2,0,1,0,0,1,1,1.8285043467420403
542,31.0,3,115217.59,0.0,2,0,0,0,0,1,1,0.0
414,60.0,3,93844.82,0.0,2,0,0,1,1,1,1,0.0
675,38.0,1,22068.83,104016.88,1,1,0,0,0,0,0,4.713293817569848
683,38.0,5,123846.07,127616.56,1,0,0,0,0,0,0,1.0304449709223715
748,32.0,5,172638.13,154737.88,2,0,0,0,1,1,1,0.8963134621534652
596,29.0,2,1591.19,0.0,2,0,0,1,1,1,1,0.0
642,35.0,4,91775.51,125476.31,1,0,0,0,1,1,1,1.367209073531708
499,21.0,3,153920.22,176511.08,1,0,0,0,0,1,1,1.146769930552334
649,47.0,8,71420.16,110783.28,1,0,0,1,0,1,1,1.5511485832571643
739,42.0,2,172149.76,141642.92,2,0,0,0,1,0,0,0.8227889484132885
616,31.0,1,54706.75,0.0,2,0,0,0,1,1,1,0.0
560,33.0,9,183358.21,0.0,1,0,0,1,0,1,1,0.0
427,42.0,1,57098.0,75681.52,1,0,1,0,1,1,1,1.3254670916669586
435,54.0,3,156910.46,0.0,1,1,0,0,1,0,0,0.0
633,29.0,7,130224.73,0.0,1,0,0,0,1,1,1,0.0
443,35.0,6,13946.66,161111.45,1,0,0,0,1,0,0,11.551973734213068
727,62.0,5,38652.96,0.0,2,0,0,0,1,1,1,0.0
674,45.0,6,140041.78,72494.69,1,0,0,0,0,1,1,0.5176647283403567
661,31.0,3,166187.1,133964.3,1,0,0,0,0,1,1,0.8061052873538318
619,34.0,1,139919.38,0.0,1,0,0,1,1,0,0,0.0
562,27.0,3,28137.03,0.0,2,0,0,0,0,0,0,0.0
633,61.0,3,50368.63,157201.48,1,0,0,0,1,1,1,3.1210195711100344
551,48.0,5,94978.1,95679.29,1,0,0,1,0,0,0,1.0073826492633564
720,29.0,7,69903.93,106230.92,1,1,1,0,0,1,1,1.5196702102442596
688,32.0,5,177607.77,0.0,2,0,0,0,0,1,1,0.0
635,36.0,9,196731.08,81231.85,2,0,1,0,0,0,0,0.4129080671950767
561,31.0,1,65234.6,81480.27,2,0,0,0,0,1,1,1.2490345614137284
850,33.0,8,186281.0,73059.38,1,0,0,0,1,1,1,0.3921998486158009
636,36.0,5,111573.3,117559.05,2,0,0,0,1,1,1,1.0536485879686268
461,74.0,1,196767.83,186445.31,2,0,1,0,0,1,1,0.94753959526819
771,38.0,5,72985.61,137657.71,2,0,1,0,0,0,0,1.886093847814658
713,36.0,8,143265.65,133889.35,1,0,0,0,1,1,1,0.9345530488292205
658,45.0,9,159268.67,134562.8,1,0,1,0,0,1,1,0.8448792847959362
586,56.0,9,54448.41,100781.75,2,0,1,0,0,1,1,1.8509585495701342
737,30.0,8,31928.5,174356.13,1,0,0,0,1,0,0,5.4608306058850244
742,27.0,5,21793.59,190125.43,2,0,1,0,1,0,0,8.723915151198128
824,26.0,7,21903.62,146266.0,1,1,0,0,1,0,0,6.677708981437772
701,41.0,9,49405.93,164046.1,1,0,1,0,1,0,0,3.320372675911576
623,43.0,4,154908.52,123536.52,2,0,0,1,0,0,0,0.7974804742824992
744,36.0,10,182867.84,0.0,2,0,0,0,1,1,1,0.0
698,38.0,1,16957.45,171848.38,1,0,0,1,0,0,0,10.1340932746374
616,40.0,9,93717.55,0.0,2,0,0,0,1,0,0,0.0
662,39.0,5,61636.22,139562.05,2,0,0,0,0,0,0,2.264286323853085
594,37.0,2,95864.5,0.0,2,0,0,0,1,1,1,0.0
685,40.0,2,167400.29,168001.34,2,0,0,0,1,1,1,1.0035904955720207
742,27.0,0,131534.96,0.0,2,0,0,0,1,1,1,0.0
678,83.0,6,92934.41,123356.63,1,0,1,0,1,1,1,1.327351515977774
651,47.0,2,119808.64,0.0,2,0,0,1,1,1,1,0.0
585,50.0,2,9439.31,125845.66,1,1,1,0,1,0,0,13.332082535693818
579,40.0,10,18732.91,45408.85,2,0,1,0,1,0,0,2.4240147419701477
722,37.0,0,160162.42,125977.81,1,0,1,0,0,0,0,0.7865628528839661
613,51.0,7,53630.9,147262.11,1,1,1,0,0,1,1,2.7458444665295563
694,42.0,8,36405.21,133767.19,1,0,0,0,1,0,0,3.6743968789082664
